index	UMLS_CUI	type	
8975	C0282119	drug
8976	C2955593	drug
8977	C1878050	drug
8978	C3257534	drug
8979	C1949345	drug
8980	C0974003	drug
8981	C0982166	drug
8982	C4033645	drug
8983	C1967893	drug
8984	C4282418	drug
8985	C0980710	drug
8986	C0005026	drug
8987	C1585805	drug
8988	C2963143	drug
8989	C0688952	drug
8990	C2344058	drug
8991	C0612688	drug
8992	C0770228	drug
8993	C0358003	drug
8994	C0979422	drug
8995	C2961311	drug
8996	C3887884	drug
8997	C0977109	drug
8998	C0724567	drug
8999	C1949372	drug
9000	C0980754	drug
9001	C2344609	drug
9002	C0976946	drug
9003	C4048557	drug
9004	C3852670	drug
9005	C0055819	drug
9006	C0688677	drug
9007	C1618172	drug
9008	C0054836	drug
9009	C3152625	drug
9010	C1373647	drug
9011	C0980391	drug
9012	C0717758	drug
9013	C1319650	drug
9014	C0708924	drug
9015	C1145602	drug
9016	C0978858	drug
9017	C0981624	drug
9018	C1319690	drug
9019	C1711952	drug
9020	C0355448	drug
9021	C4082777	drug
9022	C0872849	drug
9023	C1168676	drug
9024	C0976167	drug
9025	C4056717	drug
9026	C0125903	drug
9027	C0976940	drug
9028	C0772415	drug
9029	C0979938	drug
9030	C4049061	drug
9031	C0980041	drug
9032	C0981149	drug
9033	C4256984	drug
9034	C1968013	drug
9035	C0356347	drug
9036	C4529675	drug
9037	C0979024	drug
9038	C0790952	drug
9039	C0688408	drug
9040	C0978391	drug
9041	C0688688	drug
9042	C0978752	drug
9043	C4282197	drug
9044	C1177195	drug
9045	C2343912	drug
9046	C0053526	drug
9047	C0030773	drug
9048	C0008377	drug
9049	C0709708	drug
9050	C0980125	drug
9051	C0776454	drug
9052	C0071553	drug
9053	C0980148	drug
9054	C0712336	drug
9055	C0012132	drug
9056	C0025023	drug
9057	C0976341	drug
9058	C0776008	drug
9059	C0980416	drug
9060	C2937526	drug
9061	C2939773	drug
9062	C0872997	drug
9063	C0976045	drug
9064	C0688841	drug
9065	C3474490	drug
9066	C2702461	drug
9067	C1540972	drug
9068	C0298130	drug
9069	C0976871	drug
9070	C1691761	drug
9071	C0979990	drug
9072	C0976021	drug
9073	C0773856	drug
9074	C1329947	drug
9075	C0966225	drug
9076	C0694191	drug
9077	C4082896	drug
9078	C1572086	drug
9079	C0795633	drug
9080	C0976409	drug
9081	C0974433	drug
9082	C4046770	drug
9083	C1966484	drug
9084	C0074814	drug
9085	C3651999	drug
9086	C0979581	drug
9087	C0034392	drug
9088	C0961781	drug
9089	C0979036	drug
9090	C0978918	drug
9091	C0689533	drug
9092	C3644441	drug
9093	C0693848	drug
9094	C1298430	drug
9095	C2346970	drug
9096	C0981506	drug
9097	C0022154	drug
9098	C0025041	drug
9099	C0688101	drug
9100	C0019168	drug
9101	C3264777	drug
9102	C0691062	drug
9103	C0981318	drug
9104	C0025384	drug
9105	C2369751	drug
9106	C1095916	drug
9107	C0724658	drug
9108	C0977106	drug
9109	C0978048	drug
9110	C0042670	drug
9111	C0994936	drug
9112	C0688879	drug
9113	C0689384	drug
9114	C0982862	drug
9115	C1377786	drug
9116	C0031444	drug
9117	C2683557	drug
9118	C3885145	drug
9119	C1631097	drug
9120	C4048661	drug
9121	C2947525	drug
9122	C0705969	drug
9123	C1762218	drug
9124	C0977884	drug
9125	C0352701	drug
9126	C0025598	drug
9127	C0979712	drug
9128	C0977231	drug
9129	C0980142	drug
9130	C1168668	drug
9131	C0979235	drug
9132	C0689708	drug
9133	C1572570	drug
9134	C2356295	drug
9135	C0015043	drug
9136	C0017449	drug
9137	C2980754	drug
9138	C1879357	drug
9139	C0018880	drug
9140	C0978900	drug
9141	C1276924	drug
9142	C0708722	drug
9143	C0689132	drug
9144	C2722633	drug
9145	C1814286	drug
9146	C0724600	drug
9147	C0689266	drug
9148	C2940224	drug
9149	C0702531	drug
9150	C1319728	drug
9151	C0977190	drug
9152	C1161848	drug
9153	C0618111	drug
9154	C0691744	drug
9155	C0380393	drug
9156	C2917753	drug
9157	C0974830	drug
9158	C2955220	drug
9159	C0024339	drug
9160	C0355794	drug
9161	C4018281	drug
9162	C0057002	drug
9163	C2701231	drug
9164	C0055447	drug
9165	C1813185	drug
9166	C0016860	drug
9167	C0008783	drug
9168	C0016157	drug
9169	C0702301	drug
9170	C0700525	drug
9171	C0982600	drug
9172	C2718473	drug
9173	C0690606	drug
9174	C0002679	drug
9175	C0709706	drug
9176	C2725618	drug
9177	C3888216	drug
9178	C0692800	drug
9179	C0980488	drug
9180	C0009279	drug
9181	C0031935	drug
9182	C0977582	drug
9183	C0593978	drug
9184	C0979236	drug
9185	C0978567	drug
9186	C0980716	drug
9187	C0982803	drug
9188	C1329132	drug
9189	C1876539	drug
9190	C0724556	drug
9191	C0980135	drug
9192	C0980425	drug
9193	C3693181	drug
9194	C4275376	drug
9195	C0978104	drug
9196	C0979375	drug
9197	C0978679	drug
9198	C3883036	drug
9199	C0784758	drug
9200	C3194954	drug
9201	C0690024	drug
9202	C3652286	drug
9203	C4271866	drug
9204	C0792562	drug
9205	C0976396	drug
9206	C0981880	drug
9207	C0771648	drug
9208	C4058709	drug
9209	C0700529	drug
9210	C0055856	drug
9211	C1572231	drug
9212	C0976543	drug
9213	C0691222	drug
9214	C0692575	drug
9215	C1612928	drug
9216	C0982193	drug
9217	C1968004	drug
9218	C0039902	drug
9219	C1877734	drug
9220	C2917464	drug
9221	C0978435	drug
9222	C0994424	drug
9223	C0976907	drug
9224	C4074399	drug
9225	C0976975	drug
9226	C3252090	drug
9227	C0976362	drug
9228	C0976562	drug
9229	C0887323	drug
9230	C3872142	drug
9231	C0689956	drug
9232	C0000618	drug
9233	C0774585	drug
9234	C1443649	drug
9235	C4282630	drug
9236	C1877990	drug
9237	C0778541	drug
9238	C2709300	drug
9239	C0979818	drug
9240	C0980848	drug
9241	C0991591	drug
9242	C4080954	drug
9243	C0937673	drug
9244	C1356957	drug
9245	C0078221	drug
9246	C0994763	drug
9247	C0979427	drug
9248	C4282149	drug
9249	C0975961	drug
9250	C0302960	drug
9251	C3496793	drug
9252	C0994951	drug
9253	C1168810	drug
9254	C0982434	drug
9255	C0714062	drug
9256	C1962249	drug
9257	C1319780	drug
9258	C0979582	drug
9259	C3535408	drug
9260	C3504870	drug
9261	C0794093	drug
9262	C0036071	drug
9263	C0980116	drug
9264	C3556742	drug
9265	C1694328	drug
9266	C0770209	drug
9267	C0546874	drug
9268	C2955120	drug
9269	C2718462	drug
9270	C0016365	drug
9271	C0982672	drug
9272	C0973990	drug
9273	C0053799	drug
9274	C0978337	drug
9275	C0977339	drug
9276	C0978920	drug
9277	C0981617	drug
9278	C3244877	drug
9279	C0981364	drug
9280	C0982192	drug
9281	C3831931	drug
9282	C1949272	drug
9283	C0690252	drug
9284	C1995205	drug
9285	C0991809	drug
9286	C0978584	drug
9287	C0982211	drug
9288	C0008318	drug
9289	C0937429	drug
9290	C0012383	drug
9291	C3709440	drug
9292	C0981406	drug
9293	C0781363	drug
9294	C2742503	drug
9295	C3666530	drug
9296	C0042874	drug
9297	C3255108	drug
9298	C4046771	drug
9299	C3847979	drug
9300	C0982310	drug
9301	C1602418	drug
9302	C0982781	drug
9303	C2344626	drug
9304	C0027680	drug
9305	C0778073	drug
9306	C3504926	drug
9307	C0982335	drug
9308	C0245514	drug
9309	C1630423	drug
9310	C2731595	drug
9311	C0977024	drug
9312	C0974180	drug
9313	C4082930	drug
9314	C0982898	drug
9315	C0979851	drug
9316	C1585349	drug
9317	C0001407	drug
9318	C0690813	drug
9319	C0974942	drug
9320	C2242123	drug
9321	C1608295	drug
9322	C3152806	drug
9323	C0975892	drug
9324	C0688058	drug
9325	C0690098	drug
9326	C0688613	drug
9327	C1576619	drug
9328	C0717787	drug
9329	C0709894	drug
9330	C3663834	drug
9331	C0939171	drug
9332	C0596008	drug
9333	C0790197	drug
9334	C0694310	drug
9335	C3247928	drug
9336	C2000088	drug
9337	C0978576	drug
9338	C1614550	drug
9339	C0690106	drug
9340	C2242198	drug
9341	C0085228	drug
9342	C0781016	drug
9343	C0982315	drug
9344	C1585141	drug
9345	C0700445	drug
9346	C0785060	drug
9347	C0086760	drug
9348	C3820057	drug
9349	C0023413	drug
9350	C0977853	drug
9351	C0980650	drug
9352	C0354261	drug
9353	C0995082	drug
9354	C3247439	drug
9355	C0245531	drug
9356	C3282656	drug
9357	C0690040	drug
9358	C0072857	drug
9359	C0065944	drug
9360	C0977453	drug
9361	C0103049	drug
9362	C0079589	drug
9363	C0982292	drug
9364	C0977185	drug
9365	C2729774	drug
9366	C0724511	drug
9367	C0774583	drug
9368	C0980498	drug
9369	C4018269	drug
9370	C0770927	drug
9371	C3504781	drug
9372	C3183501	drug
9373	C1966727	drug
9374	C0977255	drug
9375	C0977840	drug
9376	C0078792	drug
9377	C0690671	drug
9378	C1531657	drug
9379	C0980477	drug
9380	C0009011	drug
9381	C0978599	drug
9382	C0784855	drug
9383	C0783301	drug
9384	C0689030	drug
9385	C0039286	drug
9386	C0688950	drug
9387	C0353619	drug
9388	C0690186	drug
9389	C0774468	drug
9390	C0975324	drug
9391	C0974620	drug
9392	C4048595	drug
9393	C0209368	drug
9394	C3851350	drug
9395	C1812995	drug
9396	C0008809	drug
9397	C1965878	drug
9398	C1640780	drug
9399	C0304456	drug
9400	C1321596	drug
9401	C0978074	drug
9402	C0301465	drug
9403	C0977060	drug
9404	C0691628	drug
9405	C2730036	drug
9406	C0975791	drug
9407	C0977171	drug
9408	C0770689	drug
9409	C2911828	drug
9410	C4020010	drug
9411	C0140575	drug
9412	C0693897	drug
9413	C1344570	drug
9414	C0014695	drug
9415	C0688226	drug
9416	C0691451	drug
9417	C1615783	drug
9418	C0993191	drug
9419	C0978508	drug
9420	C0688487	drug
9421	C0982408	drug
9422	C0975794	drug
9423	C0976902	drug
9424	C0981711	drug
9425	C0733380	drug
9426	C0980161	drug
9427	C2722079	drug
9428	C0981481	drug
9429	C3887887	drug
9430	C0978170	drug
9431	C2917370	drug
9432	C0976478	drug
9433	C1572471	drug
9434	C0013617	drug
9435	C0994395	drug
9436	C1168729	drug
9437	C0689141	drug
9438	C0885368	drug
9439	C0600487	drug
9440	C1177204	drug
9441	C2607479	drug
9442	C1876499	drug
9443	C3848726	drug
9444	C1177106	drug
9445	C0979907	drug
9446	C0981893	drug
9447	C0978076	drug
9448	C0975452	drug
9449	C1614627	drug
9450	C0980713	drug
9451	C0086620	drug
9452	C0978881	drug
9453	C1177993	drug
9454	C0773083	drug
9455	C1724053	drug
9456	C0975594	drug
9457	C1169559	drug
9458	C0724624	drug
9459	C1138626	drug
9460	C0019134	drug
9461	C0772326	drug
9462	C0038432	drug
9463	C4082856	drug
9464	C1815818	drug
9465	C4306817	drug
9466	C0705408	drug
9467	C0027324	drug
9468	C3197998	drug
9469	C1572802	drug
9470	C0991734	drug
9471	C0709733	drug
9472	C3497720	drug
9473	C0700442	drug
9474	C0785508	drug
9475	C1949362	drug
9476	C0991854	drug
9477	C0004521	drug
9478	C0979224	drug
9479	C0017440	drug
9480	C1177913	drug
9481	C2724664	drug
9482	C4282093	drug
9483	C1164829	drug
9484	C0361232	drug
9485	C0981048	drug
9486	C0008273	drug
9487	C4477678	drug
9488	C1383469	drug
9489	C3265522	drug
9490	C1572377	drug
9491	C0980389	drug
9492	C1968154	drug
9493	C2350948	drug
9494	C1591417	drug
9495	C4049100	drug
9496	C0982275	drug
9497	C1327690	drug
9498	C0724568	drug
9499	C0789192	drug
9500	C0212750	drug
9501	C3887904	drug
9502	C2723479	drug
9503	C2718512	drug
9504	C1531801	drug
9505	C0771488	drug
9506	C0773969	drug
9507	C0781269	drug
9508	C0975770	drug
9509	C3163639	drug
9510	C2725906	drug
9511	C1701735	drug
9512	C0689079	drug
9513	C1965180	drug
9514	C1948862	drug
9515	C0978975	drug
9516	C1595277	drug
9517	C3892218	drug
9518	C0977151	drug
9519	C0690782	drug
9520	C0982608	drug
9521	C2242121	drug
9522	C0709688	drug
9523	C0355800	drug
9524	C0689207	drug
9525	C0974074	drug
9526	C0981283	drug
9527	C0774005	drug
9528	C3464064	drug
9529	C0011793	drug
9530	C0146224	drug
9531	C0991765	drug
9532	C1329126	drug
9533	C0690133	drug
9534	C1964730	drug
9535	C0085251	drug
9536	C2954915	drug
9537	C0689398	drug
9538	C0974651	drug
9539	C0981990	drug
9540	C0919292	drug
9541	C0691615	drug
9542	C0976470	drug
9543	C1177545	drug
9544	C0689399	drug
9545	C4048889	drug
9546	C0991810	drug
9547	C3888228	drug
9548	C1828761	drug
9549	C3888371	drug
9550	C0978497	drug
9551	C0980261	drug
9552	C1163864	drug
9553	C0525227	drug
9554	C0020268	drug
9555	C1965187	drug
9556	C0979392	drug
9557	C0689637	drug
9558	C0690837	drug
9559	C4056549	drug
9560	C1162065	drug
9561	C0980538	drug
9562	C4475914	drug
9563	C4224889	drug
9564	C0980013	drug
9565	C4026421	drug
9566	C0980240	drug
9567	C1164730	drug
9568	C0980707	drug
9569	C2586801	drug
9570	C0994337	drug
9571	C0977607	drug
9572	C3860180	drug
9573	C0965129	drug
9574	C3249119	drug
9575	C0033798	drug
9576	C0038426	drug
9577	C4082779	drug
9578	C0977201	drug
9579	C0038665	drug
9580	C0690529	drug
9581	C2719581	drug
9582	C4271111	drug
9583	C2980395	drug
9584	C0979297	drug
9585	C0977628	drug
9586	C0048897	drug
9587	C3696093	drug
9588	C1165147	drug
9589	C1614106	drug
9590	C0980676	drug
9591	C3554852	drug
9592	C1572750	drug
9593	C4082681	drug
9594	C0980518	drug
9595	C0689014	drug
9596	C0691880	drug
9597	C0023044	drug
9598	C0012322	drug
9599	C1612366	drug
9600	C0028420	drug
9601	C0037533	drug
9602	C1329806	drug
9603	C0657912	drug
9604	C0243237	drug
9605	C0689336	drug
9606	C2701576	drug
9607	C2722561	drug
9608	C1655143	drug
9609	C2724888	drug
9610	C0976708	drug
9611	C0149304	drug
9612	C0690039	drug
9613	C0708519	drug
9614	C0886530	drug
9615	C0782048	drug
9616	C0980463	drug
9617	C0690662	drug
9618	C0982850	drug
9619	C1967434	drug
9620	C0143083	drug
9621	C0690642	drug
9622	C0707644	drug
9623	C0979119	drug
9624	C3888366	drug
9625	C0149368	drug
9626	C0304525	drug
9627	C0301503	drug
9628	C0795395	drug
9629	C1964803	drug
9630	C3666427	drug
9631	C1695074	drug
9632	C0693959	drug
9633	C4085664	drug
9634	C0689779	drug
9635	C0980245	drug
9636	C1363070	drug
9637	C0499011	drug
9638	C0974856	drug
9639	C0775175	drug
9640	C0086024	drug
9641	C0065767	drug
9642	C0687865	drug
9643	C0688490	drug
9644	C0060277	drug
9645	C0982871	drug
9646	C0689573	drug
9647	C0975368	drug
9648	C0975075	drug
9649	C0979726	drug
9650	C3854019	drug
9651	C0974977	drug
9652	C2725820	drug
9653	C3883355	drug
9654	C3855213	drug
9655	C4051259	drug
9656	C0979266	drug
9657	C3832643	drug
9658	C0980123	drug
9659	C0976227	drug
9660	C0039600	drug
9661	C0977665	drug
9662	C3852217	drug
9663	C0977682	drug
9664	C0980159	drug
9665	C0688626	drug
9666	C0977993	drug
9667	C1165186	drug
9668	C0018513	drug
9669	C1176383	drug
9670	C0937405	drug
9671	C0937156	drug
9672	C0789663	drug
9673	C3152366	drug
9674	C0980743	drug
9675	C1164879	drug
9676	C1704358	drug
9677	C2917353	drug
9678	C0974723	drug
9679	C0982745	drug
9680	C2242196	drug
9681	C3247938	drug
9682	C0974160	drug
9683	C0981592	drug
9684	C1814960	drug
9685	C0981235	drug
9686	C0976413	drug
9687	C0771998	drug
9688	C3887716	drug
9689	C0298067	drug
9690	C4082656	drug
9691	C0980600	drug
9692	C0770720	drug
9693	C2698764	drug
9694	C0979219	drug
9695	C1345075	drug
9696	C0778643	drug
9697	C0037536	drug
9698	C0981254	drug
9699	C0982111	drug
9700	C0979796	drug
9701	C0975492	drug
9702	C3853753	drug
9703	C3528619	drug
9704	C3268316	drug
9705	C0938628	drug
9706	C0976517	drug
9707	C2001525	drug
9708	C2341628	drug
9709	C0795387	drug
9710	C4048202	drug
9711	C3642849	drug
9712	C1572658	drug
9713	C0039867	drug
9714	C0689430	drug
9715	C0937995	drug
9716	C0700455	drug
9717	C0046100	drug
9718	C0982320	drug
9719	C1509586	drug
9720	C2344259	drug
9721	C0689576	drug
9722	C1813943	drug
9723	C0358151	drug
9724	C1566537	drug
9725	C3857236	drug
9726	C1740152	drug
9727	C0024452	drug
9728	C0688435	drug
9729	C0980266	drug
9730	C2729888	drug
9731	C0938629	drug
9732	C0993194	drug
9733	C0028356	drug
9734	C0979148	drug
9735	C1532444	drug
9736	C0783749	drug
9737	C0977751	drug
9738	C0282249	drug
9739	C1562635	drug
9740	C0975789	drug
9741	C0980921	drug
9742	C0977813	drug
9743	C0076286	drug
9744	C0974103	drug
9745	C1509487	drug
9746	C0976844	drug
9747	C0981468	drug
9748	C0977402	drug
9749	C1352206	drug
9750	C1509804	drug
9751	C4271544	drug
9752	C0981986	drug
9753	C0774475	drug
9754	C0979334	drug
9755	C3847879	drug
9756	C0689863	drug
9757	C0040096	drug
9758	C2698152	drug
9759	C4271869	drug
9760	C0282336	drug
9761	C0042671	drug
9762	C1341009	drug
9763	C0977625	drug
9764	C3475333	drug
9765	C0976477	drug
9766	C4281927	drug
9767	C0169964	drug
9768	C0976533	drug
9769	C2341458	drug
9770	C3163049	drug
9771	C3887722	drug
9772	C0004015	drug
9773	C0691272	drug
9774	C0707528	drug
9775	C1949285	drug
9776	C0991769	drug
9777	C0690615	drug
9778	C0021186	drug
9779	C0975080	drug
9780	C1164804	drug
9781	C0704267	drug
9782	C0693834	drug
9783	C1966347	drug
9784	C0872593	drug
9785	C0025382	drug
9786	C0938788	drug
9787	C4048960	drug
9788	C0142874	drug
9789	C0034262	drug
9790	C0688766	drug
9791	C0977237	drug
9792	C1170743	drug
9793	C0358202	drug
9794	C0016388	drug
9795	C0693058	drug
9796	C0691919	drug
9797	C0935942	drug
9798	C0975798	drug
9799	C0691824	drug
9800	C0792168	drug
9801	C1813589	drug
9802	C0980636	drug
9803	C3536839	drug
9804	C0977435	drug
9805	C0978293	drug
9806	C2683547	drug
9807	C0975239	drug
9808	C3692522	drug
9809	C0980319	drug
9810	C0305065	drug
9811	C0976827	drug
9812	C2727054	drug
9813	C0979454	drug
9814	C0692463	drug
9815	C2682378	drug
9816	C0975330	drug
9817	C0979848	drug
9818	C0717295	drug
9819	C0772313	drug
9820	C0013030	drug
9821	C0980179	drug
9822	C0770198	drug
9823	C0066005	drug
9824	C0076080	drug
9825	C0705877	drug
9826	C0692229	drug
9827	C0721085	drug
9828	C4325359	drug
9829	C1168697	drug
9830	C0691917	drug
9831	C0087152	drug
9832	C4082673	drug
9833	C0689659	drug
9834	C0012091	drug
9835	C1356431	drug
9836	C3701206	drug
9837	C0027235	drug
9838	C0072828	drug
9839	C1697874	drug
9840	C1968403	drug
9841	C3495379	drug
9842	C0774116	drug
9843	C0693607	drug
9844	C0978663	drug
9845	C3528809	drug
9846	C1591734	drug
9847	C0005038	drug
9848	C0687816	drug
9849	C0978490	drug
9850	C4325367	drug
9851	C1736209	drug
9852	C0982316	drug
9853	C0994636	drug
9854	C0041469	drug
9855	C0692336	drug
9856	C1329123	drug
9857	C3484899	drug
9858	C1572167	drug
9859	C1344517	drug
9860	C1828438	drug
9861	C4282241	drug
9862	C0079594	drug
9863	C4048438	drug
9864	C4237884	drug
9865	C0688229	drug
9866	C4082772	drug
9867	C0689700	drug
9868	C0981586	drug
9869	C4282082	drug
9870	C0015046	drug
9871	C4048590	drug
9872	C2920403	drug
9873	C0282040	drug
9874	C0981165	drug
9875	C0975325	drug
9876	C4058272	drug
9877	C0692256	drug
9878	C4027236	drug
9879	C4301785	drug
9880	C0352326	drug
9881	C0050962	drug
9882	C0703807	drug
9883	C3536926	drug
9884	C0014806	drug
9885	C1164888	drug
9886	C0782798	drug
9887	C0974732	drug
9888	C3888407	drug
9889	C3853903	drug
9890	C2723827	drug
9891	C0689184	drug
9892	C1276954	drug
9893	C0978466	drug
9894	C0242525	drug
9895	C0688173	drug
9896	C4522645	drug
9897	C0975207	drug
9898	C0688073	drug
9899	C2266953	drug
9900	C0543464	drug
9901	C1572441	drug
9902	C0039832	drug
9903	C0688689	drug
9904	C0733381	drug
9905	C0004057	drug
9906	C1735400	drug
9907	C0132182	drug
9908	C0688827	drug
9909	C0974650	drug
9910	C0007258	drug
9911	C0029995	drug
9912	C0979785	drug
9913	C0980594	drug
9914	C0543454	drug
9915	C0974097	drug
9916	C0974389	drug
9917	C4271610	drug
9918	C0717668	drug
9919	C1576470	drug
9920	C1996415	drug
9921	C1616071	drug
9922	C0771284	drug
9923	C0982273	drug
9924	C0981710	drug
9925	C0358297	drug
9926	C0875901	drug
9927	C0108342	drug
9928	C0017725	drug
9929	C4283710	drug
9930	C0027360	drug
9931	C3817245	drug
9932	C0041004	drug
9933	C0688958	drug
9934	C0977687	drug
9935	C3887880	drug
9936	C0716504	drug
9937	C0974184	drug
9938	C0976025	drug
9939	C0358490	drug
9940	C0084273	drug
9941	C1699663	drug
9942	C0022251	drug
9943	C0975253	drug
9944	C1638355	drug
9945	C1590919	drug
9946	C0689945	drug
9947	C0979939	drug
9948	C4074395	drug
9949	C4282016	drug
9950	C0975384	drug
9951	C3817078	drug
9952	C0978861	drug
9953	C0978536	drug
9954	C0977794	drug
9955	C0977685	drug
9956	C0975004	drug
9957	C0980603	drug
9958	C3700948	drug
9959	C0689874	drug
9960	C1968005	drug
9961	C1145763	drug
9962	C0542804	drug
9963	C3858248	drug
9964	C0773473	drug
9965	C1300015	drug
9966	C4541692	drug
9967	C0979300	drug
9968	C0978933	drug
9969	C0981269	drug
9970	C0976128	drug
9971	C3529089	drug
9972	C0031184	drug
9973	C0688832	drug
9974	C1298291	drug
9975	C0785994	drug
9976	C3464731	drug
9977	C0700554	drug
9978	C0687918	drug
9979	C4083189	drug
9980	C0006644	drug
9981	C0979484	drug
9982	C0689858	drug
9983	C4048560	drug
9984	C3709971	drug
9985	C0783315	drug
9986	C0009148	drug
9987	C2747641	drug
9988	C0702304	drug
9989	C0074765	drug
9990	C1878057	drug
9991	C0784697	drug
9992	C0007955	drug
9993	C1814962	drug
9994	C1629533	drug
9995	C1589363	drug
9996	C0976798	drug
9997	C1639495	drug
9998	C1877847	drug
9999	C0974934	drug
10000	C0979917	drug
10001	C0106556	drug
10002	C0012201	drug
10003	C4083198	drug
10004	C3889843	drug
10005	C2698371	drug
10006	C0717360	drug
10007	C4060071	drug
10008	C1962319	drug
10009	C1832049	drug
10010	C0978580	drug
10011	C1958126	drug
10012	C0978914	drug
10013	C0700549	drug
10014	C0772611	drug
10015	C2974540	drug
10016	C1162319	drug
10017	C2242325	drug
10018	C0031441	drug
10019	C0978445	drug
10020	C3268147	drug
10021	C4050942	drug
10022	C0875665	drug
10023	C2364882	drug
10024	C0976727	drug
10025	C4048890	drug
10026	C2983812	drug
10027	C4048870	drug
10028	C1620311	drug
10029	C3887726	drug
10030	C1995702	drug
10031	C1711859	drug
10032	C0974202	drug
10033	C2699758	drug
10034	C4306820	drug
10035	C0994883	drug
10036	C2344624	drug
10037	C1572435	drug
10038	C0783750	drug
10039	C3887889	drug
10040	C0977347	drug
10041	C1329128	drug
10042	C0980846	drug
10043	C0282259	drug
10044	C0139919	drug
10045	C0784782	drug
10046	C0974133	drug
10047	C0981860	drug
10048	C3855284	drug
10049	C0042646	drug
10050	C0980083	drug
10051	C2727929	drug
10052	C0304430	drug
10053	C0872846	drug
10054	C0691638	drug
10055	C0980368	drug
10056	C3159429	drug
10057	C0022265	drug
10058	C0073085	drug
10059	C1737835	drug
10060	C0785911	drug
10061	C0774023	drug
10062	C0784494	drug
10063	C2722521	drug
10064	C4521175	drug
10065	C0976675	drug
10066	C0700543	drug
10067	C4048594	drug
10068	C0692418	drug
